,time,num_nodes,num_edges,Degree mean,Degree std,Top10Degree mean,Top10Degree std,Top10 Degree mean ratio,DCmean,DCstd,clustermean,clusterstd,modularity,transitivity,eig_mean,eig_std,closenessmean,closenessstd,Components_cnt,giant_com_ratio,token,core_cnt,core_ratio,avg_core_neighbor,relative_degree,AdrActCnt,AdrBal1in100KCnt,AdrBal1in100MCnt,AdrBal1in10BCnt,AdrBal1in10KCnt,AdrBal1in10MCnt,AdrBal1in1BCnt,AdrBal1in1KCnt,AdrBal1in1MCnt,AdrBalCnt,AdrBalNtv0.001Cnt,AdrBalNtv0.01Cnt,AdrBalNtv0.1Cnt,AdrBalNtv100Cnt,AdrBalNtv100KCnt,AdrBalNtv10Cnt,AdrBalNtv10KCnt,AdrBalNtv1Cnt,AdrBalNtv1KCnt,AdrBalNtv1MCnt,AdrBalUSD100Cnt,AdrBalUSD100KCnt,AdrBalUSD10Cnt,AdrBalUSD10KCnt,AdrBalUSD10MCnt,AdrBalUSD1Cnt,AdrBalUSD1KCnt,AdrBalUSD1MCnt,AssetEODCompletionTime,CapAct1yrUSD,CapMVRVCur,CapMVRVFF,CapMrktCurUSD,CapMrktEstUSD,CapMrktFFUSD,CapRealUSD,IssTotNtv,IssTotUSD,NDF,NVTAdj,NVTAdj90,NVTAdjFF,NVTAdjFF90,PriceBTC,PriceUSD,ROI1yr,ROI30d,ReferenceRate,ReferenceRateBTC,ReferenceRateETH,ReferenceRateEUR,ReferenceRateUSD,SER,SplyAct10yr,SplyAct180d,SplyAct1d,SplyAct1yr,SplyAct2yr,SplyAct30d,SplyAct3yr,SplyAct4yr,SplyAct5yr,SplyAct7d,SplyAct90d,SplyActEver,SplyActPct1yr,SplyAdrBal1in100K,SplyAdrBal1in100M,SplyAdrBal1in10B,SplyAdrBal1in10K,SplyAdrBal1in10M,SplyAdrBal1in1B,SplyAdrBal1in1K,SplyAdrBal1in1M,SplyAdrBalNtv0.001,SplyAdrBalNtv0.01,SplyAdrBalNtv0.1,SplyAdrBalNtv1,SplyAdrBalNtv10,SplyAdrBalNtv100,SplyAdrBalNtv100K,SplyAdrBalNtv10K,SplyAdrBalNtv1K,SplyAdrBalNtv1M,SplyAdrBalUSD1,SplyAdrBalUSD10,SplyAdrBalUSD100,SplyAdrBalUSD100K,SplyAdrBalUSD10K,SplyAdrBalUSD10M,SplyAdrBalUSD1K,SplyAdrBalUSD1M,SplyAdrTop100,SplyAdrTop10Pct,SplyAdrTop1Pct,SplyCur,SplyFF,TxCnt,TxCntSec,TxTfrCnt,TxTfrValAdjNtv,TxTfrValAdjUSD,TxTfrValMeanNtv,TxTfrValMeanUSD,TxTfrValMedNtv,TxTfrValMedUSD,VelCur1yr,VtyDayRet180d,VtyDayRet30d
338,2022-06-13,885,1181,2.668926554,6.338669255,50.3,23.90281248,18.84652837,0.0030191479999999997,0.00717044,0.042299802000000004,0.178119713,0.7145070020000001,0.016725798,0.014870369,0.030163616,0.162009648,0.067457787,50,0.870056497,AAVE,16,0.018079096,41.4375,0.003019147685149679,885.0,1476.0,82418.0,103390.0,345.0,44758.0,94279.0,90.0,9848.0,112751.0,104960.0,95496.0,87635.0,2079.0,19.0,15216.0,130.0,54496.0,448.0,4.0,43752.0,329.0,81548.0,1417.0,11.0,94183.0,9265.0,86.0,1655168850.0,669044429.6715333,0.493961194815,0.42780810803499997,929953931.5086207,807029023.351485,805411105.5159786,1882645724.5414288,0.0,0.0,0.93385602924,10.938594437103,18.97275957062415,9.473657930653,16.431858334827208,0.002604474424856212,58.122120719288795,-81.58145076054026,-32.523195508414716,71.2222577942393,0.00265454729955617,0.0491399425248474,67.8455852396926,71.2222577942393,0.0017957018350000002,13885539.064703418,10904665.881109256,7494405.62149869,11511012.010432368,13885539.064703418,9249890.099212646,13885539.064703418,13885539.064703418,13885539.064703418,7790157.260868801,9995168.532978848,13885539.064703418,71.9438250652,15452168.5241203,15998900.587577486,15999996.7895412,14941696.467832446,15972375.460089918,15999945.067876901,13550166.704212556,15779278.726327868,15999998.71551867,15999959.088740382,15999546.57116018,15984170.296109138,15845955.195867263,15526456.787300851,10996594.616039336,14059836.121608501,15069758.025996143,7321908.097996308,15999943.467180198,15998756.228694543,15970706.320690684,14915159.89291549,15442387.51669818,9903278.468813889,15769611.1237209,13484316.805258878,13688927.496048778,15800574.890732212,15383700.882726625,16000000.0,13857221.580159746,1973.0,0.022835648147999998,2350.0,1462710.779890376,85015852.5261935,757.1849130449011,44009.19292281994,214.389,12460.743338887607,9.404247192852,0.07089157520021985,0.08053314939966552
339,2022-06-14,834,955,2.290167866,6.08856005,45.0,31.34396983,19.64921466,0.0027493009999999996,0.007309196,0.016782313,0.10979606300000001,0.7866341379999999,0.0068378119999999995,0.012979177,0.032121937999999996,0.141319135,0.067724775,60,0.833333333,AAVE,6,0.007194245,58.5,0.002749301159312646,834.0,1473.0,82536.0,103559.0,344.0,44836.0,94445.0,91.0,9880.0,112923.0,105129.0,95665.0,87765.0,2081.0,19.0,15255.0,129.0,54581.0,436.0,4.0,44657.0,342.0,82340.0,1461.0,12.0,94427.0,9767.0,90.0,1655255224.0,710250643.5786104,0.518145900723,0.44876346221600005,987230305.404464,856760200.3366787,855035018.5910172,1905313356.7713225,0.0,0.0,0.9342941169210001,38.722153214112,20.247452214859106,33.537054942563,17.536212762289562,0.002795372980796905,61.701894087778996,-80.52867589113791,-32.622774045360835,58.122120719288795,0.00260447442485622,0.04875346645795,55.8333312358611,58.122120719288795,0.00179795396,13885834.036217406,10892952.763083758,7519727.223806932,11511002.280873034,13885834.036217406,9265049.22988931,13885834.036217406,13885834.036217406,13885834.036217406,7795041.904686287,9968800.881517293,13885834.036217406,71.9437642555,15450401.784299098,15998898.166428342,15999996.78957781,14948705.870737698,15972341.91883917,15999945.030303333,13585565.898892742,15778928.593900483,15999998.715555275,15999959.0846899,15999545.348485647,15984146.197642991,15845708.20963242,15525335.726628834,10989165.042955996,14070786.3575211,15063163.012882942,7325425.267131296,15999944.740419174,15998866.66878707,15972053.956326002,14945492.189826779,15448472.788488662,10078502.08996084,15777112.095104448,13569507.285138607,13710423.069631888,15800023.795253167,15383086.43095744,16000000.0,13857516.55167373,1699.0,0.019664351852,2016.0,413200.16248913016,25495232.66295738,294.8693374782828,18193.996630818558,199.065,12282.687546583726,9.408520948242,0.07105243738445179,0.08048656683124884
340,2022-06-15,777,888,2.285714286,5.188032848,38.5,21.25637159,16.84375,0.002945508,0.006685609,0.011611895,0.085493322,0.797974495,0.007250755,0.011901217,0.033865001,0.12373486300000001,0.064766752,61,0.8005148009999999,AAVE,15,0.019305019,32.4,0.0029455081001472753,777.0,1486.0,82650.0,103705.0,347.0,44918.0,94583.0,91.0,9916.0,113083.0,105276.0,95809.0,87905.0,2087.0,19.0,15299.0,131.0,54668.0,444.0,4.0,45653.0,359.0,83167.0,1527.0,15.0,94639.0,10397.0,91.0,1655341260.0,760342522.3378437,0.5515196229020001,0.477675864081,1057254407.553752,917553655.3069397,915697088.0288163,1916984208.0895247,0.0,0.0,0.933820555977,25.672186909808,21.809497316269212,22.234900728421003,18.889392223096173,0.002934106552757706,66.0784004721095,-78.90363498485833,-21.71817155154664,61.701894087778996,0.0027953729807969102,0.0511817603998373,59.13836794714789,61.701894087778996,0.0017999383,13886054.377181008,10910662.112709276,7744870.265427781,11506672.63289417,13886054.377181008,9313892.61675553,13886054.377181008,13886054.377181008,13886054.377181008,8123554.082923645,10070287.082727537,13886054.377181008,71.9167039556,15449952.901457272,15998895.557465877,15999996.78826798,14941128.89562774,15972316.590427073,15999944.940408366,13554033.189703207,15778679.208738096,15999998.715419678,15999959.067115396,15999545.435663054,15984126.663991967,15845556.494924184,15524063.156848332,10993167.498409932,14062315.811955502,15061095.82860448,7321506.547594481,15999945.812512925,15998976.034466777,15973461.408389973,14959891.002202338,15456350.465042656,10521599.662396973,15786163.526982283,13554033.189703207,13679029.371541519,15799496.258909727,15380199.181517761,16000000.0,13857736.892637333,1611.0,0.018645833333,1904.0,623242.57984765,41182872.78244371,444.5683966023957,29376.36854793671,209.0965,13816.762264316443,9.436927603408,0.07117074958106111,0.08075508282879998
341,2022-06-16,751,884,2.354194407,5.533387665,40.1,24.70470041,17.0334276,0.0031389259999999998,0.00737785,0.021525176,0.131979865,0.768048361,0.008520038,0.012930642,0.034145407999999995,0.132104474,0.071568275,62,0.784287617,AAVE,5,0.00665779,56.2,0.003138925876608966,751.0,1489.0,82731.0,103807.0,351.0,44977.0,94683.0,90.0,9923.0,113186.0,105377.0,95910.0,87993.0,2088.0,19.0,15319.0,133.0,54733.0,445.0,4.0,43314.0,332.0,81386.0,1400.0,11.0,94541.0,9059.0,87.0,1655427579.0,642730397.5468327,0.48473798989100003,0.41992804823700003,893325824.244208,775298161.2286347,773887290.9448446,1842904502.7928042,0.0,0.0,0.934132496522,31.749817917176,18.599268802288588,27.504836319607,16.11252843735464,0.002749009231039021,55.832864015263006,-80.68219708245249,-39.632891956856106,66.0784004721095,0.0029341065527577,0.0537868117160092,63.2174604090884,66.0784004721095,0.0018012138639999999,13889101.891614163,10791343.539984064,7760328.660345288,11511685.973535761,13889101.891614163,9270931.741637308,13889101.891614163,13889101.891614163,13889101.891614163,8063778.116282349,10073108.459532425,13889101.891614163,71.9480373346,15449631.601769317,15998894.32782576,15999996.789137922,14946119.944359165,15972298.745025363,15999944.939137349,13524284.51900621,15778324.719506003,15999998.715030959,15999959.07104675,15999545.028175706,15984116.454898268,15845350.708449805,15523488.624378849,10964036.004843682,14064882.45652884,15061484.584742118,7303561.928578717,15999942.531238787,15998666.509315183,15969477.013611319,14914062.367765164,15434582.245685639,9881724.180360423,15763724.353456559,13474240.379460596,13663641.222125517,15799183.897985853,15379214.83407974,16000000.0,13860784.407070486,1462.0,0.016921296296,1740.0,503939.89791495656,28136407.792151287,426.00294178597477,23784.964318838327,182.306,10178.666107166535,9.469905836698,0.07205542199744004,0.08359586040848566
342,2022-06-17,727,759,2.088033012,4.765053844,34.4,21.76745787,16.47483531,0.002876079,0.006563435,0.014922982,0.11343513300000001,0.817635888,0.005293339,0.011722446999999999,0.035210871,0.10585758099999999,0.065333612,76,0.738651994,AAVE,9,0.012379642,36.33333333,0.0028760785294485434,727.0,1489.0,82822.0,103912.0,345.0,45036.0,94788.0,90.0,9935.0,113296.0,105481.0,96015.0,88089.0,2084.0,19.0,15337.0,133.0,54799.0,444.0,4.0,43873.0,328.0,81842.0,1425.0,11.0,94680.0,9277.0,88.0,1655514009.0,662781820.7345861,0.502548927291,0.43536756198700005,919866698.3360367,798507643.7432452,796897774.6427543,1830402272.0632398,0.0,0.0,0.9337783226530001,25.010328207515002,19.114846138740088,21.666916443118,16.55954974580024,0.002809277686753933,57.491668646002296,-80.32481310749965,-29.89881146452301,55.832864015263006,0.00274900923103902,0.0525705304624666,52.95614436898639,55.832864015263006,0.0018025559959999999,13889417.595405854,10850179.507695502,7607760.527930257,11528310.733431332,13889417.595405854,9373670.804227347,13889417.595405854,13889417.595405854,13889417.595405854,8185253.284091993,10168834.798806261,13889417.595405854,72.0519420839,15449130.567258645,15998893.11899574,15999996.79027206,14940453.162455183,15972278.091975104,15999944.934310617,13564239.188543437,15778105.743860528,15999998.71464974,15999959.068308586,15999544.568530891,15984102.10429874,15845188.652639108,15522561.280692372,10997420.018932922,14102497.734093161,15062507.626650598,7303616.626560752,15999943.126567898,15998729.721428258,15970337.929404793,14912092.127056576,15438480.968721893,9880953.484077038,15767142.181509815,13531633.733747767,13700989.828695334,15798948.496555993,15379221.5569195,16000000.0,13861100.110862182,1174.0,0.013587962963000001,1382.0,639735.7070745064,36779473.29214351,593.6671995927442,34130.91792498617,154.82101744,8900.918634097423,9.502336249801001,0.07205404511629497,0.0816531538050028
343,2022-06-18,814,1019,2.503685504,7.191416311,51.7,39.23164822,20.64955839,0.0030795640000000003,0.008845531,0.017514765,0.116219919,0.7336229890000001,0.005453336,0.01383507,0.032223713,0.157515469,0.074853085,58,0.8341523340000001,AAVE,1,0.0012285010000000001,160.0,0.0030795639651728214,814.0,1503.0,82976.0,104074.0,342.0,45158.0,94951.0,85.0,9994.0,113459.0,105643.0,96177.0,88244.0,2104.0,20.0,15399.0,128.0,54932.0,443.0,4.0,40178.0,302.0,80053.0,1264.0,10.0,94318.0,7837.0,72.0,1655600506.0,568309743.835599,0.446797592964,0.387074095571,788753001.5933441,684707488.6724856,683320276.4033935,1765347472.8041348,0.0,0.0,0.932827214973,17.396243983066,16.340351076092055,15.070885591404,14.156134038524256,0.0025926899531768547,49.297062599583995,-81.3196952371029,-45.814983052526465,57.491668646002296,0.00280927768675394,0.0528896119222994,54.804364603966505,57.491668646002296,0.001804754121,13889595.223415682,10828804.540886829,7630765.143170275,11528267.889949182,13889595.223415682,9402227.58191854,13889595.223415682,13889595.223415682,13889595.223415682,8269477.6483628135,10141570.413633982,13889595.223415682,72.0516743122,15446569.179107565,15998892.568204604,15999996.790292278,14925235.439562518,15972254.160998913,15999944.948910298,13514701.06627553,15777722.934598397,15999998.714669947,15999959.072422577,15999544.241957946,15984089.602980519,15844868.294624481,15520773.547773333,11158462.65517545,14064518.121117787,15050722.151197685,7318046.730831794,15999932.946306365,15998361.725981561,15963006.400913162,14852639.120744457,15402571.5662784,9741747.581179937,15738158.671984393,13276954.635152001,13720808.26404611,15797969.642164782,15373750.180848926,16000000.0,13861277.738872012,1826.0,0.021134259259,2124.0,919738.767493412,45340419.59638696,605.6016938769117,29854.38461346421,215.04,10600.840341414543,9.545425396812,0.0728762452223376,0.08261271158631599
344,2022-06-19,937,1175,2.508004269,8.365973894,67.9,45.31727657,27.07331915,0.0026794920000000003,0.008938006,0.017964176999999998,0.115140818,0.735936985,0.004431315,0.012735091,0.03010017,0.18039502899999998,0.059595721,37,0.918890075,AAVE,5,0.005336179,103.0,0.0026794917403241843,937.0,1476.0,83055.0,104319.0,338.0,45205.0,95100.0,84.0,9988.0,113731.0,105897.0,96362.0,88384.0,2080.0,20.0,15405.0,129.0,54989.0,432.0,4.0,42936.0,316.0,81307.0,1344.0,11.0,94893.0,8833.0,78.0,1655686682.0,618889959.3573424,0.47927089979299997,0.415232004743,858888062.469496,745600470.6203163,744125738.0393393,1792072213.9416292,0.0,0.0,0.933761870316,38.77362056178,17.850617829496922,33.592793144702,15.465466045296607,0.002619545710395774,53.6805039043435,-79.02743126915152,-40.654981634295204,49.297062599583995,0.00259268995317685,0.0496550708282455,46.9914602082885,49.297062599583995,0.0018062647630000001,13890440.302267987,10830273.488422029,7735123.696093271,11529138.408614414,13890440.302267987,9326883.849819101,13890440.302267987,13890440.302267987,13890440.302267987,8302666.653503773,10142958.282647265,13890440.302267987,72.0571150538,15445426.428342143,15998885.183045356,15999996.778682984,14940189.925059175,15972220.216067111,15999944.193043936,13522380.471633766,15777381.914428247,15999998.713314006,15999958.755269364,15999543.086303277,15984067.959526582,15844680.897547321,15519973.763292633,11182607.29459916,14098027.030280346,15057735.278871458,7335590.544596622,15999940.598552637,15998583.942434724,15968292.81200215,14902643.238351407,15422501.82696755,9944810.81882167,15757471.484770367,13419238.983300596,13743943.455552422,15798106.325668706,15379685.471925316,16000000.0,13862122.817724315,1981.0,0.022928240741,2423.0,412651.68865276314,22151350.58385859,256.69884255380543,13779.723219950018,124.97775093704108,6708.8686471319015,9.573347533156001,0.07315021050979728,0.08480896474725068
345,2022-06-20,779,1046,2.685494223,6.1338902310000005,47.1,19.70025381,17.53867113,0.003451792,0.007884178,0.036775157999999995,0.162572621,0.72506343,0.017563117,0.013863651000000001,0.033059026,0.155110035,0.07073975099999999,48,0.839537869,AAVE,15,0.019255456,39.13333333,0.00345179206087826,779.0,1490.0,83138.0,104440.0,347.0,45269.0,95211.0,84.0,10016.0,113855.0,106019.0,96480.0,88488.0,2091.0,20.0,15438.0,131.0,55053.0,440.0,4.0,44991.0,342.0,82868.0,1475.0,12.0,95186.0,9846.0,83.0,1655797884.0,706222120.9631885,0.5292466762560001,0.458743876909,979445721.9079344,850308207.1668334,848970334.3401854,1850641233.755427,0.0,0.0,0.933848493767,18.808266344853,20.21334499431702,16.302751454204,17.520654666325537,0.0029757175258476377,61.2153576192459,-77.59451270568546,-32.9554736616541,53.6805039043435,0.00261954571039577,0.0477427865940353,51.20308685998239,53.6805039043435,0.001807557919,13896901.567980804,10827504.798640372,7817921.212257632,11536682.1077127,13896901.567980804,9321649.056161635,13896901.567980804,13896901.567980804,13896901.567980804,8301638.80192755,10136578.51871712,13896901.567980804,72.1042631732,15444879.629816001,15998882.349555343,15999996.777402021,14941575.900268005,15972206.88640243,15999944.096150372,13482147.519092511,15777161.697350306,15999998.713453049,15999958.7410293,15999542.384173693,15984053.560340418,15844517.863167591,15518964.78694443,11167904.900034355,14082058.601520307,15056060.467414616,7287027.755018199,15999943.692399668,15998838.80567497,15971757.964789378,14933503.855661025,15442463.12757051,10068888.23660562,15774417.006426586,13466088.905338373,13706406.344850639,15797659.154838758,15376057.00486418,16000000.0,13868584.083437128,2302.0,0.026643518519,2963.0,850689.7821754263,52075279.23890714,492.9523924984273,30176.256996054086,204.882,12541.924899746336,9.641136813521,0.07338781551055891,0.08895883743102607
346,2022-06-21,814,1136,2.7911547910000003,6.490839066,49.1,27.11477662,17.59128521,0.003433155,0.007983812,0.036230233,0.158713558,0.7146232920000001,0.018475026999999998,0.015674651,0.03136902,0.155759995,0.067877086,44,0.85995086,AAVE,14,0.017199017,42.42857143,0.0034331547246676396,814.0,1480.0,83207.0,104511.0,343.0,45313.0,95283.0,75.0,10018.0,113927.0,106090.0,96551.0,88560.0,2084.0,19.0,15445.0,120.0,55108.0,434.0,3.0,46074.0,356.0,83737.0,1529.0,15.0,95343.0,10516.0,75.0,1655859073.0,797853134.5334935,0.60535741961,0.5247319253639999,1059401226.1768432,920149648.6687053,918303182.7750114,1750042523.4046745,0.0,0.0,0.9342406365870001,8.899844775515,21.377014448580006,7.714504742507,18.529882655696994,0.0032004586234948397,66.2125766360527,-69.17247075299271,-29.91813380467861,61.2153576192459,0.00297571752584764,0.0545404683216154,58.2261822629882,61.2153576192459,0.001808882997,13897331.944177251,11354525.73266194,8435430.63682327,12049872.925486837,13897331.944177251,9862402.266298862,13897331.944177251,13897331.944177251,13897331.944177251,8808993.862914572,10676745.95432709,13897331.944177251,75.3117057843,15443816.85705107,15998882.22238728,15999996.777336445,14947850.185392553,15972183.944537176,15999944.095243543,13481557.436536342,15776947.01161498,15999998.713455154,15999958.727458125,15999542.634134177,15984045.562045215,15844362.952086134,15518329.538408527,11533204.912814219,14055298.11629528,15060177.427216493,6442433.436444845,15999945.027722571,15998964.67599685,15973368.144195275,14968071.93145934,15451443.5856182,11014990.246639816,15784688.08466677,13481557.436536342,13817823.744103437,15797513.651626276,15377476.323112411,16000000.0,13869014.459633572,2661.0,0.030798611110999997,3299.0,1797784.1640584928,119035921.73780489,896.5300857065229,59361.56700637004,207.33,13727.853513952805,9.768188729037,0.07244123401496783,0.09013452498112323
347,2022-06-22,656,855,2.6067073169999997,5.882634619,38.2,26.60743422,14.65450292,0.0039797059999999995,0.008981122,0.039814438,0.177634331,0.73468144,0.015345872,0.015277688999999999,0.035957662,0.146800252,0.068255865,41,0.842987805,AAVE,9,0.013719512,40.22222222,0.003979705827592627,656.0,1487.0,83293.0,104596.0,355.0,45384.0,95367.0,84.0,10043.0,114019.0,106175.0,96636.0,88647.0,2102.0,19.0,15475.0,129.0,55185.0,449.0,3.0,45456.0,355.0,83339.0,1496.0,15.0,95370.0,10090.0,84.0,1655945292.0,753829198.7370033,0.5576205329070001,0.483380599675,1005140812.1917344,873048469.854278,871319364.8421109,1802553444.2781885,0.0,0.0,0.933832167774,10.238778995762,20.05243357112304,8.875618523432,17.382712422781097,0.0031405675192036123,62.821300761983395,-69.338770190628,-36.66006364611445,66.2125766360527,0.00320045862349483,0.0588660603128458,62.8903595124988,66.2125766360527,0.0018102393770000002,13898125.245184533,11300117.935817394,8233801.101490426,11999579.594715847,13898125.245184533,9799685.683321327,13898125.245184533,13898125.245184533,13898125.245184533,8697308.834279602,10619640.1583197,13898125.245184533,74.99737246699999,15442031.581676016,15998882.25476503,15999996.776835304,14941314.68438493,15972168.883951921,15999944.08202698,13473943.487500269,15776666.084593294,15999998.71295401,15999958.726956984,15999542.834152699,15984038.885118054,15844148.6282917,15517813.621475426,11065717.465697754,14043754.900235431,15057955.524689201,6429471.243570262,15999944.12990853,15998889.597189045,15972283.774413452,14941314.68438493,15443469.151007228,10537499.38290093,15777416.134674082,13473943.487500269,13692095.405321974,15797012.159204464,15374273.926097693,16000000.0,13869807.76064086,1747.0,0.020219907407,2208.0,1562686.332679119,98169988.10187577,921.0215848164298,57859.77398803151,211.705,13299.583477815697,9.798373055274,0.07213731577984668,0.08968710027698942
348,2022-06-23,673,853,2.534918276,6.107839106,43.5,24.01966787,17.16031653,0.0037722000000000003,0.009089046,0.029142152,0.149815531,0.7598689679999999,0.010401618,0.015252413000000001,0.035427573,0.142286104,0.062355005,27,0.8068350670000001,AAVE,7,0.010401189,52.0,0.003772199816033397,673.0,1481.0,83279.0,104593.0,358.0,45351.0,95356.0,85.0,10021.0,114013.0,106172.0,96633.0,88632.0,2093.0,19.0,15457.0,127.0,55159.0,444.0,3.0,46709.0,375.0,84184.0,1589.0,17.0,95534.0,10994.0,87.0,1656031720.0,817528887.5191478,0.589346177981,0.5108875818299999,1090225162.5298543,947005365.8932234,945085448.4925041,1849889255.6910012,0.0,0.0,0.9345658383869999,36.410001017257,21.84337971799633,31.562803101295,18.935409883102324,0.003229783406614757,68.13907265811591,-67.00574303786196,-36.11979003492092,62.821300761983395,0.00314056751920361,0.0596885216828944,59.48921730039601,62.821300761983395,0.0018110936040000001,13898266.276397936,11293482.212110972,8115256.228958133,11997945.607816745,13898266.276397936,9684129.911783457,13898266.276397936,13898266.276397936,13898266.276397936,8562957.857645176,10571598.23317503,13898266.276397936,74.98716004890001,15442779.208677098,15998882.070854709,15999996.776851654,14953053.414190788,15972151.766841128,15999943.99512061,13505650.639259135,15776612.070157085,15999998.712970361,15999958.727770414,15999542.541838383,15984031.25142665,15844155.00032203,15518175.236966958,11033919.969423534,14037880.208525835,15058675.665160358,6429034.566841108,15999946.692392776,15999020.515740214,15974225.877137076,14979199.663161986,15459220.524542442,10805586.631693069,15791443.133955805,13535280.271332128,13710477.487080835,15797271.926084803,15376473.695176948,16000000.0,13869948.79185426,1375.0,0.015914351852,1744.0,439439.7020867041,29943013.789346725,330.33458754648166,22508.69246231846,151.15499052005026,10299.560881682522,9.784684225406,0.07244049890050082,0.08998732673462649
349,2022-06-24,738,967,2.620596206,6.571779532000001,46.2,31.60450038,17.62957601,0.0035557609999999997,0.008916933,0.015817968999999998,0.107881934,0.732566633,0.005834573000000001,0.017481051,0.032416822000000005,0.17615716899999997,0.06536848,31,0.899728997,AAVE,4,0.0054200540000000005,77.5,0.0035557614734899046,738.0,1485.0,83297.0,104654.0,358.0,45355.0,95409.0,85.0,9997.0,114074.0,106234.0,96688.0,88654.0,2090.0,19.0,15439.0,127.0,55169.0,444.0,3.0,47353.0,378.0,84565.0,1631.0,16.0,95636.0,11340.0,88.0,1656118132.0,854795483.906019,0.609643300453,0.528503207968,1140038600.0842366,990285001.8339161,988305878.0498165,1870009232.0156274,0.0,0.0,0.9343849214799999,41.688677958704,22.821323902346315,36.14014952798,19.783934119336926,0.003345328652229597,71.2524125052648,-66.19977964597552,-30.33884157245215,68.13907265811591,0.00322978340661475,0.0595231870893401,64.736557307178,68.13907265811591,0.00181189133,13898807.525520058,11302998.211656146,7467019.559568193,11996723.392949803,13898807.525520058,9663570.031715207,13898807.525520058,13898807.525520058,13898807.525520058,8523734.41945922,10532955.790203612,13898807.525520058,74.9795212059,15444479.046313273,15998880.787414784,15999996.774967395,14950158.743677154,15972138.303863373,15999943.926778395,13506297.990756929,15776423.354681304,15999998.712246096,15999958.681555867,15999541.823798852,15984025.866989797,15844051.106810613,15519135.501752015,11036243.490727121,14041504.36955203,15055658.638520954,6429610.5859389035,15999947.328400586,15999071.303667441,15975131.33892974,14980679.921649499,15466389.546766933,10669836.965028027,15796566.132158983,13550161.380473463,13711985.143472392,15797504.465758976,15377134.201530272,16000000.0,13870490.040976383,1530.0,0.017708333333000002,1918.0,383797.2510389814,27346480.049416177,281.43761990704826,20053.10938811693,137.620857771261,9805.818127246264,9.782199528403,0.07252333022661425,0.0904791657772011
350,2022-06-25,533,701,2.630393996,5.72755305,33.7,24.73885832,12.8117689,0.00494435,0.010766076999999999,0.015421288,0.097415641,0.709503033,0.007295571999999999,0.018941101000000002,0.038990506,0.163435675,0.07215297400000001,35,0.853658537,AAVE,3,0.005628518000000001,60.0,0.00494434961700687,533.0,1470.0,83348.0,104717.0,349.0,45386.0,95465.0,85.0,9995.0,114138.0,106298.0,96746.0,88709.0,2074.0,19.0,15444.0,127.0,55200.0,435.0,3.0,47166.0,370.0,84482.0,1605.0,16.0,95677.0,11214.0,87.0,1656204512.0,842084558.235584,0.60305032005,0.522797162046,1123139292.4208655,975619373.0194637,973673365.4532149,1862430472.3496919,0.0,0.0,0.9343207353409999,46.708303282832006,22.44728000898245,40.492422586319,19.460024966722077,0.003269754226683962,70.1962057763041,-62.77466971499028,-30.97836941494327,71.2524125052648,0.0033453286522296,0.0577447385438577,67.5435355987809,71.2524125052648,0.001812024481,13899058.14189548,11301759.35928891,7477849.78704223,11996154.904996924,13899058.14189548,9661258.565471336,13899058.14189548,13899058.14189548,13899058.14189548,8420220.472279336,10534203.200098846,13899058.14189548,74.9759681562,15443754.141351197,15998880.120251924,15999996.773864545,14949131.765462872,15972130.92696694,15999943.881420553,13536583.09806322,15776240.667340845,15999998.712046145,15999958.653816653,15999541.540563133,15984017.911651984,15843942.527818449,15518316.39911893,11038355.527315201,14067723.212544188,15055182.484629069,6431150.092484368,15999947.06914704,15999051.679516349,15974815.364834048,14981356.137922063,15464097.553022528,10671001.77600846,15794626.352123529,13566212.730136216,13741476.11216738,15797430.296453029,15380075.340366308,16000000.0,13870740.657351805,1371.0,0.015868055556000002,1674.0,342551.5138735677,24045816.556853447,282.62855248743176,19839.452028666725,180.89700000000002,12698.283036316081,9.788388296466,0.07246123238834677,0.09047255144500367
